player_name,club,age,position,minutes,goals,assists,contract_expires_year,market_value_million_eur,predicted_value_million_eur,value_diff,valuation_label
GastĂłn Brugman,Parma,26.0,MF,1458.0,0.0,2.0,,2.0,2.4261666666666666,0.4261666666666666,fair
Gianluca Caprari,Parma,26.0,"FW,MF",589.0,2.0,0.0,,6.0,5.107268666666666,-0.8927313333333338,fair
Simone Colombi,Parma,28.0,GK,360.0,0.0,0.0,,0.065,0.619649999999999,0.554649999999999,fair
Andreas Cornelius,Parma,26.0,FW,1494.0,12.0,3.0,,8.0,28.631666666666668,20.631666666666668,undervalued
Matteo Darmian,Parma,29.0,DF,2685.0,1.0,1.0,,6.0,5.921666666666667,-0.07833333333333314,fair
Kastriot Dermaku,Parma,27.0,DF,1026.0,0.0,0.0,,0.08,0.6957936666666684,0.6157936666666685,fair
Riccardo Gagliolo,Parma,29.0,DF,2604.0,3.0,2.0,,2.0,6.428575,4.428575,undervalued
Gervinho,Parma,32.0,FW,2270.0,7.0,4.0,,5.0,4.9059333333333335,-0.09406666666666652,fair
Alberto Grassi,Parma,24.0,MF,641.0,1.0,1.0,,5.0,3.9887166666666674,-1.0112833333333326,fair
Hernani,Parma,25.0,MF,2419.0,0.0,4.0,,5.5,6.64,1.1399999999999997,fair
Simone Iacoponi,Parma,32.0,DF,3053.0,2.0,0.0,,1.0,1.4407083333333337,0.4407083333333337,fair
Roberto Inglese,Parma,27.0,FW,766.0,4.0,0.0,,12.0,9.458333333333334,-2.541666666666666,overvalued
Yann Karamoh,Parma,21.0,"FW,MF",573.0,1.0,1.0,,9.0,6.856633333333334,-2.143366666666666,overvalued
Juraj Kucka,Parma,32.0,"MF,FW",1932.0,6.0,3.0,,4.0,3.7876416666666666,-0.21235833333333343,fair
Dejan Kulusevski,Parma,19.0,"FW,MF",2930.0,10.0,8.0,,31.0,38.455,7.454999999999998,undervalued
Jasmin KurtiÄ‡,Parma,30.0,"MF,FW",1664.0,2.0,1.0,,3.5,3.305233333333333,-0.1947666666666672,fair
Vincent Laurini,Parma,30.0,DF,884.0,0.0,2.0,,1.0,1.2620666666666664,0.26206666666666645,fair
Giuseppe Pezzella,Parma,21.0,DF,949.0,0.0,0.0,,2.0,2.6569706666666675,0.6569706666666675,fair
Vasco Regini,Parma,28.0,DF,51.0,0.0,0.0,,0.0725,0.24449999999999988,0.17199999999999988,fair
Matteo Scozzarella,Parma,31.0,MF,920.0,0.0,3.0,,0.08,0.8096666666666703,0.7296666666666703,fair
Luigi Sepe,Parma,28.0,GK,3060.0,0.0,0.0,,4.0,7.74,3.74,undervalued
Luca Siligardi,Parma,31.0,"FW,MF",337.0,0.0,1.0,,0.055,0.39524433333333536,0.34024433333333537,fair
Mattia Sprocati,Parma,26.0,FW,590.0,1.0,0.0,,1.0,2.1156373333333334,1.1156373333333334,fair
Tyler Adams,RB Leipzig,20.0,"DF,MF",953.0,0.0,0.0,,11.0,12.286566666666666,1.2865666666666655,fair
Ethan Ampadu,RB Leipzig,18.0,DF,81.0,0.0,0.0,,9.0,7.0106885,-1.9893115000000003,overvalued
AngeliĂ±o,RB Leipzig,22.0,DF,1095.0,1.0,2.0,,25.0,20.63,-4.370000000000001,overvalued
Matheus Cunha,RB Leipzig,20.0,"FW,MF",279.0,0.0,1.0,,13.0,10.889933333333339,-2.110066666666661,overvalued
Diego Demme,RB Leipzig,27.0,MF,1211.0,0.0,0.0,,13.0,11.806000000000001,-1.193999999999999,fair
Emil Forsberg,RB Leipzig,27.0,"MF,FW",1141.0,5.0,2.0,,22.0,20.086000000000002,-1.913999999999998,overvalued
PĂ©ter GulĂˇcsi,RB Leipzig,29.0,GK,2880.0,0.0,1.0,,9.0,8.286666666666667,-0.7133333333333329,fair
Amadou Haidara,RB Leipzig,21.0,MF,756.0,0.0,1.0,,15.0,13.574633333333333,-1.4253666666666671,overvalued
Marcel Halstenberg,RB Leipzig,27.0,DF,2520.0,3.0,3.0,,17.0,16.44333333333333,-0.5566666666666684,fair
Stefan Ilsanker,RB Leipzig,30.0,DF,418.0,0.0,0.0,,2.0,3.640949999999999,1.6409499999999988,undervalued
Kevin Kampl,RB Leipzig,28.0,MF,675.0,2.0,2.0,,17.0,17.383,0.3829999999999991,fair
Lukas Klostermann,RB Leipzig,23.0,DF,2643.0,3.0,1.0,,28.0,23.676666666666666,-4.323333333333334,overvalued
Ibrahima KonatĂ©,RB Leipzig,20.0,DF,569.0,0.0,0.0,,40.0,27.715183333333336,-12.284816666666664,overvalued
Tom KrauĂź,RB Leipzig,18.0,MF,4.0,0.0,0.0,,0.03,3.069959166666656,3.039959166666656,undervalued
Konrad Laimer,RB Leipzig,22.0,MF,2115.0,2.0,6.0,,24.0,24.171333333333333,0.17133333333333312,fair
Ademola Lookman,RB Leipzig,21.0,"MF,FW",309.0,0.0,0.0,,13.0,7.033993666666666,-5.966006333333334,overvalued
Nordi Mukiele,RB Leipzig,21.0,DF,1783.0,3.0,1.0,,20.0,19.456666666666667,-0.543333333333333,fair
Yvon Mvogo,RB Leipzig,25.0,GK,180.0,0.0,0.0,,2.0,2.4485916666666654,0.4485916666666654,fair
Christopher Nkunku,RB Leipzig,21.0,"MF,FW",1925.0,5.0,13.0,,28.0,57.88666666666666,29.886666666666663,undervalued
Dani Olmo,RB Leipzig,21.0,"MF,FW",747.0,3.0,1.0,,33.0,25.885833333333334,-7.114166666666666,overvalued
Willi Orban,RB Leipzig,26.0,DF,856.0,1.0,0.0,,16.0,15.576666666666666,-0.4233333333333338,fair
Yussuf Poulsen,RB Leipzig,25.0,FW,1222.0,5.0,6.0,,24.0,24.336666666666666,0.336666666666666,fair
Marcel Sabitzer,RB Leipzig,25.0,"MF,FW",2499.0,9.0,7.0,,32.0,28.426666666666666,-3.573333333333334,overvalued
Marcelo Saracchi,RB Leipzig,21.0,DF,179.0,1.0,0.0,,9.0,9.704375000000004,0.7043750000000042,fair
Patrik Schick,RB Leipzig,23.0,FW,1298.0,10.0,2.0,,20.0,21.226833333333335,1.2268333333333352,fair
Dayot Upamecano,RB Leipzig,20.0,DF,2357.0,0.0,1.0,,45.0,14.878333333333334,-30.121666666666666,overvalued
Timo Werner,RB Leipzig,23.0,FW,2795.0,28.0,8.0,,64.0,70.97,6.969999999999999,undervalued
Hannes Wolf,RB Leipzig,20.0,"FW,MF",58.0,0.0,0.0,,11.0,8.453225000000002,-2.5467749999999985,overvalued
Alphonse Areola,Real Madrid,26.0,GK,360.0,0.0,0.0,,13.0,12.119000000000002,-0.8809999999999985,fair
Marco Asensio,Real Madrid,23.0,FW,336.0,3.0,1.0,,32.0,28.430833333333332,-3.5691666666666677,overvalued
Gareth Bale,Real Madrid,30.0,"FW,MF",1089.0,2.0,2.0,,32.0,29.225,-2.7749999999999986,overvalued
Karim Benzema,Real Madrid,31.0,FW,3141.0,21.0,8.0,,32.0,44.446666666666665,12.446666666666665,undervalued
Dani Carvajal,Real Madrid,27.0,DF,2738.0,1.0,5.0,,40.0,46.49166666666667,6.491666666666667,undervalued
Casemiro,Real Madrid,27.0,MF,3088.0,4.0,3.0,,65.0,60.66,-4.340000000000003,overvalued
Thibaut Courtois,Real Madrid,27.0,GK,3060.0,0.0,0.0,,48.0,51.013333333333335,3.0133333333333354,undervalued
Brahim DĂ­az,Real Madrid,19.0,"FW,MF",65.0,0.0,0.0,,13.0,7.929247000000004,-5.070752999999996,overvalued
Eden Hazard,Real Madrid,28.0,"FW,MF",1077.0,1.0,3.0,,80.0,59.14966666666667,-20.85033333333333,overvalued
Isco,Real Madrid,27.0,"FW,MF",1181.0,1.0,2.0,,20.0,28.516666666666666,8.516666666666666,undervalued
Luka JoviÄ‡,Real Madrid,21.0,FW,430.0,2.0,1.0,,22.0,23.183333333333334,1.1833333333333336,fair
Vinicius JĂşnior,Real Madrid,19.0,"FW,MF",1364.0,3.0,1.0,,50.0,42.73166666666667,-7.268333333333331,overvalued
Toni Kroos,Real Madrid,29.0,MF,2652.0,4.0,5.0,,48.0,48.82333333333333,0.8233333333333306,fair
Marcelo,Real Madrid,31.0,DF,1296.0,1.0,2.0,,12.0,16.390725,4.390725,undervalued
Mariano,Real Madrid,25.0,FW,45.0,1.0,0.0,,12.0,12.821525,0.8215249999999994,fair
Ferland Mendy,Real Madrid,24.0,DF,1809.0,1.0,3.0,,32.0,41.193333333333335,9.193333333333335,undervalued
Ă‰der MilitĂŁo,Real Madrid,21.0,DF,1022.0,0.0,0.0,,36.0,29.655,-6.344999999999999,overvalued
Luka Modric,Real Madrid,33.0,MF,1996.0,3.0,7.0,,10.0,17.6235,7.6235,undervalued
Nacho,Real Madrid,29.0,DF,439.0,1.0,0.0,,10.0,12.677616666666667,2.677616666666667,undervalued
Ălvaro Odriozola,Real Madrid,23.0,DF,343.0,0.0,1.0,,16.0,14.765541666666666,-1.2344583333333343,fair
Sergio Ramos,Real Madrid,33.0,DF,3013.0,11.0,0.0,,14.0,15.465269333333339,1.4652693333333389,undervalued
James RodrĂ­guez,Real Madrid,28.0,MF,419.0,1.0,1.0,,32.0,19.657735333333335,-12.342264666666665,overvalued
Rodrygo,Real Madrid,18.0,FW,1019.0,2.0,0.0,,45.0,39.21666666666667,-5.783333333333331,overvalued
Federico Valverde,Real Madrid,21.0,MF,1907.0,2.0,5.0,,54.0,53.42333333333333,-0.576666666666668,fair
RaphaĂ«l Varane,Real Madrid,26.0,DF,2822.0,3.0,1.0,,64.0,61.76,-2.240000000000002,overvalued
Lucas VĂˇzquez,Real Madrid,28.0,"MF,FW",848.0,2.0,1.0,,16.0,25.235666666666667,9.235666666666667,undervalued
Miguel Ăngel MoyĂˇ,Real Sociedad,35.0,GK,1170.0,0.0,0.0,,1.0,1.0741136666666669,0.07411366666666686,fair
Ander Barrenetxea,Real Sociedad,17.0,"FW,MF",442.0,0.0,0.0,,9.0,6.747404000000001,-2.2525959999999987,overvalued
Aritz Elustondo,Real Sociedad,25.0,DF,1510.0,0.0,1.0,,8.0,7.164500000000001,-0.8354999999999988,fair
Andoni Gorosabel,Real Sociedad,22.0,DF,714.0,0.0,0.0,,1.0,2.0796999999999994,1.0796999999999994,fair
Ander Guevara,Real Sociedad,22.0,MF,939.0,0.0,0.0,,6.0,2.712266666666667,-3.287733333333333,overvalued
Asier Illarramendi,Real Sociedad,29.0,MF,216.0,0.0,0.0,,14.0,9.509749999999999,-4.490250000000001,overvalued
Alexander Isak,Real Sociedad,19.0,FW,1507.0,9.0,1.0,,22.0,19.433333333333334,-2.5666666666666664,overvalued
Adnan Januzaj,Real Sociedad,24.0,"FW,MF",1167.0,3.0,3.0,,9.0,7.818741666666668,-1.1812583333333322,fair
Willian JosĂ©,Real Sociedad,27.0,FW,2011.0,11.0,1.0,,24.0,10.55,-13.45,overvalued
Robin Le Normand,Real Sociedad,22.0,DF,2394.0,1.0,0.0,,12.0,16.078,4.077999999999999,undervalued
Diego Llorente,Real Sociedad,25.0,DF,2327.0,1.0,1.0,,20.0,16.619000000000003,-3.3809999999999967,overvalued
Roberto LĂłpez,Real Sociedad,19.0,MF,51.0,0.0,1.0,,0.09,2.0863869999999993,1.9963869999999992,undervalued
Mikel Merino,Real Sociedad,23.0,MF,3139.0,5.0,1.0,,24.0,20.266666666666666,-3.7333333333333343,overvalued
Nacho Monreal,Real Sociedad,33.0,DF,2390.0,2.0,0.0,,3.0,2.307027,-0.6929729999999998,fair
Aihen MuĂ±oz,Real Sociedad,21.0,DF,981.0,0.0,0.0,,4.0,3.493585333333333,-0.5064146666666671,fair
Mikel Oyarzabal,Real Sociedad,22.0,"FW,MF",3051.0,10.0,11.0,,48.0,50.88333333333333,2.883333333333333,undervalued
Jon Pacheco,Real Sociedad,18.0,DF,77.0,0.0,0.0,,0.02,0.22202500000000094,0.20202500000000095,fair
Portu,Real Sociedad,27.0,"FW,MF",2393.0,7.0,7.0,,16.0,15.316333333333333,-0.6836666666666673,fair
Ălex Remiro,Real Sociedad,24.0,GK,2250.0,0.0,0.0,,12.0,13.198333333333334,1.1983333333333341,fair
KĂ©vin Rodrigues,Real Sociedad,25.0,DF,6.0,0.0,0.0,,2.0,1.8148083333333314,-0.18519166666666864,fair
Luca Sangalli,Real Sociedad,24.0,MF,372.0,0.0,1.0,,2.0,2.3070873333333335,0.3070873333333335,fair
Joseba Zaldua,Real Sociedad,27.0,DF,2545.0,0.0,2.0,,10.0,10.816666666666666,0.8166666666666664,fair
Igor Zubeldia,Real Sociedad,22.0,"MF,DF",2640.0,0.0,1.0,,24.0,21.833333333333332,-2.166666666666668,overvalued
MartĂ­n Zubimendi,Real Sociedad,20.0,MF,524.0,0.0,0.0,,0.025,1.9153166666666614,1.8903166666666615,undervalued
David Zurutuza,Real Sociedad,33.0,MF,157.0,0.0,0.0,,1.0,2.549077416666665,1.5490774166666652,undervalued
Martin Ădegaard,Real Sociedad,20.0,MF,2527.0,4.0,6.0,,45.0,30.39,-14.61,overvalued
Yunis Abdelhamid,Reims,31.0,DF,2520.0,3.0,0.0,,2.0,2.4043333333333323,0.4043333333333323,fair
El Bilal TourĂ©,Reims,17.0,FW,453.0,3.0,0.0,,2.0,2.9420083333333333,0.9420083333333333,fair
Mathieu Cafaro,Reims,22.0,"FW,MF",924.0,1.0,2.0,,6.0,5.117800000000001,-0.8821999999999992,fair
Moreto CassamĂŁ,Reims,21.0,MF,592.0,0.0,1.0,,2.5,3.519533333333334,1.0195333333333338,fair
Xavier Chavalerin,Reims,28.0,MF,2147.0,1.0,3.0,,4.0,4.4973,0.4973000000000001,fair
Boulaye Dia,Reims,22.0,FW,1812.0,7.0,1.0,,4.0,6.101999999999999,2.1019999999999994,undervalued
Tristan DingomĂ©,Reims,28.0,MF,892.0,0.0,1.0,,1.0,1.7793693333333331,0.7793693333333331,fair
Axel Disasi,Reims,21.0,DF,2430.0,1.0,0.0,,7.0,11.682666666666668,4.682666666666668,undervalued
Anastasios Donis,Reims,22.0,"FW,MF",609.0,0.0,0.0,,2.0,2.509333333333333,0.5093333333333332,fair
Moussa Doumbia,Reims,24.0,"FW,MF",1718.0,2.0,1.0,,2.0,6.042333333333333,4.042333333333333,undervalued
Thomas Foket,Reims,24.0,DF,2430.0,0.0,1.0,,4.0,4.009666666666667,0.009666666666666934,fair
Suk Hyun-jun,Reims,28.0,"FW,MF",262.0,1.0,1.0,,1.4,2.400949999999991,1.0009499999999911,fair
Hassane Kamara,Reims,24.0,"DF,FW",1709.0,2.0,0.0,,4.0,6.269483333333331,2.269483333333331,undervalued
Ghislain Konan,Reims,23.0,DF,1333.0,0.0,1.0,,5.0,4.232666666666668,-0.7673333333333323,fair
Dereck Kutesa,Reims,21.0,"FW,MF",528.0,1.0,0.0,,1.0,1.4571853333333336,0.45718533333333355,fair
Nicolas LemaĂ®tre,Reims,22.0,GK,90.0,0.0,0.0,,0.0325,0.587842666666667,0.555342666666667,fair
Dario Maresic,Reims,19.0,DF,90.0,0.0,0.0,,2.0,1.4189650555555549,-0.5810349444444451,fair
Nathanael Mbuku,Reims,17.0,"MF,FW",395.0,0.0,0.0,,5.0,4.267893666666665,-0.7321063333333351,fair
Marshall Munetsi,Reims,23.0,MF,838.0,0.0,2.0,,0.08,0.7498583333333372,0.6698583333333372,fair
TimothĂ©e Nkada,Reims,20.0,"FW,MF",148.0,0.0,0.0,,0.0003,0.2976217500000001,0.29732175000000005,fair
Remi Oudin,Reims,22.0,"FW,MF",1397.0,3.0,2.0,,7.0,6.338500000000001,-0.6614999999999993,fair
Predrag RajkoviÄ‡,Reims,23.0,GK,2430.0,0.0,0.0,,9.0,7.971666666666667,-1.0283333333333333,fair
Alaixys Romao,Reims,35.0,MF,1781.0,0.0,0.0,,0.0325,0.18607766666666598,0.15357766666666597,fair
Kaj Sierhuis,Reims,21.0,FW,12.0,0.0,0.0,,2.0,1.4691583333333316,-0.5308416666666684,fair
Sambou Sissoko,Reims,20.0,"MF,FW",32.0,0.0,0.0,,0.045,0.44147900000000057,0.3964790000000006,fair
Arber Zeneli,Reims,24.0,MF,6.0,0.0,0.0,,5.0,3.6051249999999997,-1.3948750000000003,fair
Sacha Boey,Rennes,18.0,DF,172.0,0.0,0.0,,1.0,1.0317166666666668,0.03171666666666684,fair
Benjamin Bourigeaud,Rennes,25.0,MF,1903.0,2.0,2.0,,12.0,10.0755,-1.9245,overvalued
Eduardo Camavinga,Rennes,16.0,MF,2107.0,1.0,2.0,,37.0,18.196666666666665,-18.803333333333335,overvalued
Lucas Da Cunha,Rennes,18.0,MF,72.0,0.0,0.0,,1.0,0.699532,-0.30046799999999996,fair
Damien Da Silva,Rennes,31.0,DF,2244.0,1.0,2.0,,4.0,3.4644999999999997,-0.5355000000000003,fair
Romain Del Castillo,Rennes,23.0,"FW,MF",1242.0,2.0,5.0,,4.0,6.781666666666666,2.7816666666666663,undervalued
Raphael Dias Belloli,Rennes,22.0,"MF,FW",1690.0,5.0,3.0,,18.0,15.0425,-2.9574999999999996,overvalued
Souleyman Doumbia,Rennes,22.0,DF,90.0,0.0,0.0,,1.0,0.8378583333333339,-0.16214166666666607,fair
Yann Gboho,Rennes,18.0,FW,226.0,1.0,1.0,,2.0,2.377342666666667,0.3773426666666668,fair
JĂ©rĂ©my GĂ©lin,Rennes,22.0,"DF,MF",924.0,0.0,0.0,,4.0,2.2818853333333338,-1.7181146666666662,overvalued
Joris Gnagnon,Rennes,22.0,DF,1278.0,0.0,1.0,,4.0,3.955333333333333,-0.044666666666667076,fair
ClĂ©ment Grenier,Rennes,28.0,MF,839.0,1.0,0.0,,5.0,4.310816666666667,-0.6891833333333333,fair
Rafik Guitane,Rennes,20.0,"MF,DF",16.0,0.0,0.0,,2.0,1.4117583333333337,-0.5882416666666663,fair
Adrien Hunou,Rennes,25.0,"FW,MF",1210.0,8.0,1.0,,4.0,5.773333333333333,1.7733333333333334,undervalued
James Lea Siliki,Rennes,23.0,MF,1079.0,0.0,0.0,,5.0,4.0854,-0.9146000000000001,fair
Faitout Maouassa,Rennes,21.0,DF,1803.0,3.0,1.0,,8.0,10.052666666666667,2.052666666666667,undervalued
Jonas Martin,Rennes,29.0,MF,113.0,0.0,0.0,,2.0,1.861232166666667,-0.1387678333333331,fair
Edouard Mendy,Rennes,27.0,GK,2160.0,0.0,0.0,,7.0,6.4159999999999995,-0.5840000000000005,fair
JĂ©rĂ©my Morel,Rennes,35.0,DF,1806.0,1.0,0.0,,0.025,0.2583509999999999,0.2333509999999999,fair
M'Baye Niang,Rennes,24.0,FW,2126.0,10.0,0.0,,12.0,12.716666666666667,0.7166666666666668,fair
Gerzino Nyamsi,Rennes,22.0,DF,116.0,0.0,0.0,,1.0,0.8717593333333336,-0.12824066666666645,fair
Steven Nzonzi,Rennes,30.0,MF,386.0,0.0,0.0,,11.0,7.878208333333332,-3.1217916666666676,overvalued
Romain Salin,Rennes,35.0,GK,360.0,0.0,0.0,,0.02,0.35386666666666655,0.33386666666666653,fair
Theoson Siebatcheu,Rennes,23.0,FW,440.0,0.0,1.0,,3.5,3.163983333333333,-0.3360166666666671,fair
Flavien Tait,Rennes,26.0,"MF,FW",885.0,2.0,2.0,,4.0,3.9025333333333334,-0.09746666666666659,fair
Hamari TraorĂ©,Rennes,27.0,DF,2411.0,0.0,5.0,,4.0,5.225,1.2249999999999996,fair
Mirko Antonucci,Roma,20.0,"FW,MF",82.0,0.0,0.0,,0.09,1.0861250000000005,0.9961250000000005,fair
Bryan Cristante,Roma,24.0,MF,1616.0,1.0,3.0,,20.0,14.954333333333336,-5.045666666666664,overvalued
Amadou Diawara,Roma,22.0,MF,1518.0,1.0,1.0,,18.0,16.301666666666666,-1.6983333333333341,overvalued
Edin DĹľeko,Roma,33.0,FW,2854.0,16.0,7.0,,10.0,21.965,11.965,undervalued
Federico Fazio,Roma,32.0,DF,1213.0,1.0,0.0,,3.0,2.9359833333333336,-0.06401666666666639,fair
Alessandro Florenzi,Roma,28.0,"DF,FW",997.0,0.0,1.0,,16.0,13.129283333333333,-2.8707166666666666,overvalued
Daniel Fuzato,Roma,22.0,GK,90.0,0.0,0.0,,0.04,1.565734333333337,1.5257343333333369,undervalued
Roger Ibanez,Roma,20.0,DF,614.0,0.0,0.0,,15.0,11.818333333333333,-3.1816666666666666,overvalued
Juan Jesus,Roma,28.0,DF,139.0,0.0,0.0,,3.5,2.9090166666666666,-0.5909833333333334,fair
Nikola KaliniÄ‡,Roma,31.0,FW,571.0,5.0,1.0,,5.5,5.917333333333334,0.41733333333333356,fair
Justin Kluivert,Roma,20.0,FW,1514.0,4.0,1.0,,22.0,21.373333333333335,-0.6266666666666652,fair
Aleksandar Kolarov,Roma,33.0,DF,2732.0,7.0,3.0,,6.0,5.196899999999999,-0.8031000000000006,fair
Pau LĂłpez,Roma,24.0,GK,2880.0,0.0,0.0,,19.0,21.51,2.5100000000000016,undervalued
Gianluca Mancini,Roma,23.0,"DF,MF",2740.0,1.0,0.0,,22.0,20.58,-1.4200000000000017,overvalued
YÄ±ldÄ±rÄ±m Mert Ă‡etin,Roma,22.0,DF,257.0,0.0,0.0,,4.0,3.637363666666667,-0.3626363333333331,fair
Antonio Mirante,Roma,36.0,GK,450.0,0.0,0.0,,0.065,0.3601333333333326,0.2951333333333326,fair
Henrikh Mkhitaryan,Roma,30.0,"MF,FW",1530.0,9.0,5.0,,20.0,18.363333333333333,-1.6366666666666667,overvalued
Javier Pastore,Roma,30.0,MF,514.0,0.0,1.0,,8.0,5.853596999999997,-2.146403000000003,overvalued
Lorenzo Pellegrini,Roma,23.0,MF,2097.0,1.0,9.0,,32.0,30.543,-1.4570000000000007,overvalued
Bruno Peres,Roma,29.0,DF,1056.0,2.0,2.0,,2.0,5.952491666666666,3.952491666666666,undervalued
Carles PĂ©rez,Roma,21.0,"FW,MF",566.0,1.0,3.0,,9.0,9.798333333333334,0.7983333333333338,fair
Diego Perotti,Roma,31.0,"FW,MF",875.0,5.0,3.0,,6.0,6.400266666666666,0.4002666666666661,fair
Davide Santon,Roma,28.0,DF,619.0,0.0,0.0,,4.0,8.2632,4.263199999999999,undervalued
Chris Smalling,Roma,29.0,DF,2566.0,3.0,2.0,,16.0,15.783333333333333,-0.21666666666666679,fair
Leonardo Spinazzola,Roma,26.0,DF,1548.0,1.0,2.0,,14.0,13.476666666666667,-0.5233333333333334,fair
Cengiz Ăśnder,Roma,22.0,FW,873.0,3.0,0.0,,24.0,20.481666666666666,-3.5183333333333344,overvalued
Jordan Veretout,Roma,26.0,MF,2629.0,6.0,0.0,,20.0,18.265,-1.7349999999999994,overvalued
Gonzalo Villar,Roma,21.0,MF,299.0,0.0,0.0,,2.0,2.416416666666666,0.4164166666666662,fair
NicolĂ˛ Zaniolo,Roma,20.0,"FW,MF",1503.0,6.0,2.0,,45.0,35.483333333333334,-9.516666666666666,overvalued
Davide Zappacosta,Roma,27.0,DF,452.0,0.0,1.0,,12.0,4.841108333333334,-7.158891666666666,overvalued
Charles Abi,Saint-Ă‰tienne,19.0,FW,623.0,0.0,0.0,,1.0,4.044266666666666,3.0442666666666662,undervalued
Jean-Eudes Aholou,Saint-Ă‰tienne,25.0,MF,630.0,1.0,1.0,,4.0,3.45205,-0.5479500000000002,fair
Stefan Bajic,Saint-Ă‰tienne,17.0,GK,90.0,0.0,0.0,,0.03,0.2059083333333338,0.1759083333333338,fair
Bilal Benkhedim,Saint-Ă‰tienne,18.0,"MF,FW",132.0,0.0,0.0,,1.2,1.0635196666666624,-0.13648033333333753,fair
Robert BeriÄ‡,Saint-Ă‰tienne,28.0,"FW,MF",413.0,1.0,0.0,,2.4,2.757060333333324,0.3570603333333242,fair
Denis Bouanga,Saint-Ă‰tienne,24.0,"FW,DF",2042.0,10.0,3.0,,8.0,10.465,2.465,undervalued
Ryad Boudebouz,Saint-Ă‰tienne,29.0,"MF,FW",1597.0,1.0,4.0,,2.0,2.922966666666666,0.922966666666666,fair
Yohan Cabaye,Saint-Ă‰tienne,33.0,MF,858.0,0.0,1.0,,0.08,0.2850209999999989,0.2050209999999989,fair
Mahdi Camara,Saint-Ă‰tienne,21.0,MF,901.0,0.0,0.0,,1.0,1.7062916666666668,0.7062916666666668,fair
Mathieu Debuchy,Saint-Ă‰tienne,34.0,DF,1769.0,1.0,1.0,,2.0,1.5035443333333336,-0.4964556666666664,fair
Lois Diony,Saint-Ă‰tienne,26.0,FW,666.0,2.0,0.0,,2.2,2.899051999999998,0.6990519999999978,fair
Assane DioussĂ©,Saint-Ă‰tienne,21.0,MF,120.0,0.0,0.0,,2.0,1.4929193333333324,-0.5070806666666676,fair
Wesley Fofana,Saint-Ă‰tienne,18.0,DF,1215.0,1.0,0.0,,5.0,6.679333333333332,1.6793333333333322,undervalued
Romain Hamouma,Saint-Ă‰tienne,32.0,"FW,MF",865.0,6.0,1.0,,2.0,2.6870049999999996,0.6870049999999996,fair
Franck Honorat,Saint-Ă‰tienne,22.0,"FW,DF",849.0,0.0,3.0,,1.0,2.0957500000000002,1.0957500000000002,fair
Wahbi Khazri,Saint-Ă‰tienne,28.0,"FW,MF",1149.0,3.0,2.0,,7.0,6.11095,-0.8890500000000001,fair
TimothĂ©e Kolodziejczak,Saint-Ă‰tienne,27.0,DF,1305.0,0.0,0.0,,4.0,3.4950666666666668,-0.5049333333333332,fair
Yann M'Vila,Saint-Ă‰tienne,29.0,"MF,DF",1942.0,0.0,2.0,,6.0,3.1608166666666673,-2.8391833333333327,overvalued
Harold Moukoudi,Saint-Ă‰tienne,21.0,DF,990.0,0.0,0.0,,3.0,3.5475833333333338,0.5475833333333338,fair
Jessy Moulin,Saint-Ă‰tienne,33.0,GK,450.0,0.0,0.0,,0.025,0.06908566666666675,0.04408566666666675,fair
Arnaud Nordin,Saint-Ă‰tienne,21.0,FW,908.0,1.0,0.0,,4.0,3.7864083333333336,-0.2135916666666664,fair
Sergi Palencia,Saint-Ă‰tienne,23.0,DF,468.0,0.0,0.0,,2.0,1.6153416666666656,-0.38465833333333443,fair
LoĂŻc Perrin,Saint-Ă‰tienne,33.0,DF,1714.0,0.0,0.0,,1.0,1.0134333333333343,0.013433333333334296,fair
Maxence Rivera,Saint-Ă‰tienne,17.0,MF,25.0,0.0,0.0,,0.015,0.093499666666667,0.078499666666667,fair
StĂ©phane Ruffier,Saint-Ă‰tienne,32.0,GK,1980.0,0.0,0.0,,2.0,1.8642749999999997,-0.13572500000000032,fair
William Saliba,Saint-Ă‰tienne,18.0,DF,992.0,0.0,0.0,,22.0,15.430333333333335,-6.569666666666665,overvalued
Miguel Trauco,Saint-Ă‰tienne,26.0,DF,1476.0,1.0,2.0,,1.0,1.9343500000000002,0.9343500000000002,fair
Zaydou Youssouf,Saint-Ă‰tienne,20.0,MF,1077.0,0.0,0.0,,7.0,7.364666666666668,0.36466666666666825,fair
Kristoffer Askildsen,Sampdoria,18.0,MF,76.0,1.0,0.0,,1.0,1.409036,0.40903599999999996,fair
Emil Audero,Sampdoria,22.0,GK,3240.0,0.0,0.0,,12.0,13.61,1.6099999999999994,undervalued
Tommaso Augello,Sampdoria,24.0,DF,1135.0,0.0,2.0,,0.08,1.155533333333335,1.075533333333335,fair
Ă‰dgar Barreto,Sampdoria,35.0,MF,90.0,0.0,0.0,,0.04,0.13793533333333266,0.09793533333333265,fair
Bartosz BereszyĹ„ski,Sampdoria,27.0,DF,2402.0,0.0,0.0,,6.0,5.947666666666667,-0.05233333333333334,fair
Andrea Bertolacci,Sampdoria,28.0,MF,534.0,0.0,0.0,,2.0,2.602758333333333,0.6027583333333331,fair
Federico Bonazzoli,Sampdoria,22.0,"FW,MF",744.0,6.0,0.0,,1.0,5.515,4.515,undervalued
Gianluca Caprari,Sampdoria,26.0,"FW,MF",667.0,3.0,0.0,,6.0,5.760333333333333,-0.23966666666666736,fair
