player_name,club,age,position,minutes,goals,assists,contract_expires_year,market_value_million_eur
Andy King,Leicester City,28.0,MF,537.0,1.0,0.0,,3.0
Marcus Rashford,Manchester Utd,19.0,"FW,MF",1813.0,7.0,5.0,,65.0
Martín Cáceres,Hellas Verona,30.0,DF,1165.0,3.0,1.0,,2.5
Sergio Romero,Manchester Utd,30.0,GK,90.0,0.0,0.0,,5.0
Alexis Sánchez,Manchester Utd,28.0,"FW,MF",1043.0,2.0,3.0,,70.0
Luke Shaw,Manchester Utd,22.0,DF,790.0,0.0,0.0,,15.0
Sebastian Langkamp,Hertha BSC,29.0,DF,955.0,0.0,0.0,,2.5
Fabian Lustenberger,Hertha BSC,29.0,"MF,DF",1583.0,0.0,0.0,,2.5
Antonio Valencia,Manchester Utd,31.0,DF,2740.0,3.0,1.0,,8.0
Ashley Young,Manchester Utd,32.0,DF,2442.0,2.0,4.0,,7.0
Stefan Posch,Hoffenheim,20.0,DF,756.0,0.0,0.0,,2.5
Jordan Amavi,Marseille,23.0,DF,2193.0,0.0,3.0,,16.0
Henri Bedimo,Marseille,33.0,"DF,MF",43.0,0.0,0.0,,0.04
Rémy Cabella,Marseille,27.0,MF,64.0,1.0,0.0,,9.0
Martín Cáceres,Lazio,30.0,DF,441.0,1.0,0.0,,2.5
Patrice Evra,Marseille,36.0,DF,349.0,0.0,0.0,,1.0
Valère Germain,Marseille,27.0,FW,2165.0,9.0,3.0,,10.0
Luiz Gustavo,Marseille,30.0,"MF,DF",3019.0,5.0,2.0,,15.0
Boubacar Kamara,Marseille,17.0,"DF,MF",455.0,0.0,0.0,,3.5
Steve Mandanda,Marseille,32.0,GK,2680.0,0.0,0.0,,2.5
Clinton N'Jie,Marseille,23.0,"FW,MF",873.0,7.0,3.0,,10.0
Lucas Ocampos,Marseille,23.0,"FW,MF",2040.0,9.0,2.0,,12.0
Dimitri Payet,Marseille,30.0,"MF,FW",2347.0,6.0,13.0,,22.0
Yohann Pelé,Marseille,34.0,GK,738.0,0.0,0.0,,0.05
Paul Baysse,Málaga,29.0,DF,1241.0,1.0,0.0,,2.5
Luis Hernández,Málaga,28.0,DF,3240.0,0.0,2.0,,2.5
Hiroki Sakai,Marseille,27.0,DF,2520.0,0.0,2.0,,6.0
Adrián González,Málaga,29.0,MF,2340.0,3.0,0.0,,3.0
Yusuf Sari,Marseille,18.0,FW,1.0,0.0,0.0,,0.05
Bouna Sarr,Marseille,25.0,DF,1792.0,0.0,2.0,,6.0
Grégory Sertic,Marseille,27.0,"DF,MF",350.0,0.0,0.0,,4.0
Florian Thauvin,Marseille,24.0,"FW,MF",2949.0,22.0,11.0,,50.0
Benoît Assou-Ekotto,Metz,33.0,DF,1053.0,0.0,0.0,,1.0
Iván Balliu,Metz,25.0,DF,1951.0,0.0,1.0,,1.0
Quentin Beunardeau,Metz,23.0,GK,39.0,0.0,0.0,,0.035
Farid Boulaya,Metz,24.0,"FW,MF",179.0,0.0,1.0,,0.04
Rémi Walter,Nice,22.0,"MF,FW",491.0,1.0,0.0,,3.0
Xabi Prieto,Real Sociedad,33.0,MF,1914.0,3.0,5.0,,3.0
Cristián Zapata,Milan,30.0,DF,994.0,0.0,0.0,,2.5
Habib Diallo,Metz,22.0,FW,15.0,0.0,0.0,,1.5
Thomas Didillon,Metz,21.0,GK,810.0,0.0,0.0,,2.5
Mathieu Dossevi,Metz,29.0,"FW,MF",2509.0,1.0,10.0,,3.5
Léo Lacroix,Saint-Étienne,25.0,DF,776.0,0.0,0.0,,2.5
Brian Fernández,Metz,22.0,FW,128.0,0.0,0.0,,1.5
Gauthier Hein,Metz,20.0,"FW,MF",82.0,0.0,0.0,,0.06
Ablie Jallow,Metz,18.0,"MF,FW",129.0,0.0,0.0,,0.07
Yann Jouffre,Metz,33.0,"MF,FW",274.0,0.0,0.0,,1.0
Eiji Kawashima,Metz,34.0,GK,2570.0,0.0,0.0,,0.025
Georges Mandjeck,Metz,28.0,"MF,DF",967.0,0.0,0.0,,1.0
Florent Mollet,Metz,25.0,"MF,FW",1413.0,7.0,1.0,,1.25
Opa Nguette,Metz,23.0,"FW,MF",1021.0,0.0,0.0,,2.0
Ibrahima Niane,Metz,18.0,"MF,FW",850.0,2.0,0.0,,1.5
Julian Palmieri,Metz,30.0,"DF,MF",1129.0,0.0,0.0,,1.5
Chris Philipps,Metz,23.0,"MF,DF",849.0,0.0,0.0,,1.25
Gerónimo Poblete,Metz,24.0,MF,1658.0,0.0,0.0,,1.5
Emmanuel Rivière,Metz,27.0,FW,2009.0,5.0,2.0,,1.5
Timo Letschert,Sassuolo,24.0,DF,416.0,0.0,0.0,,2.5
Nolan Roux,Metz,29.0,"FW,MF",2834.0,15.0,2.0,,3.5
Vincent Thill,Metz,17.0,"MF,FW",27.0,0.0,0.0,,3.0
Matthieu Udol,Metz,21.0,DF,356.0,0.0,0.0,,0.04
Marcel Benger,M'Gladbach,19.0,MF,2.0,0.0,0.0,,0.0125
Raúl Bobadilla,M'Gladbach,30.0,"FW,MF",449.0,0.0,0.0,,1.75
Mandela Egbo,M'Gladbach,19.0,MF,11.0,0.0,0.0,,0.01
Pablo Insua,Schalke 04,23.0,DF,27.0,0.0,0.0,,2.5
Mike van der Hoorn,Swansea City,24.0,DF,1944.0,1.0,0.0,,2.5
Vincenzo Grifo,M'Gladbach,24.0,"MF,FW",786.0,0.0,3.0,,7.5
Thorgan Hazard,M'Gladbach,24.0,"MF,FW",2939.0,10.0,5.0,,22.0
Patrick Herrmann,M'Gladbach,26.0,"MF,DF",1124.0,0.0,1.0,,4.5
Jonas Hofmann,M'Gladbach,25.0,"MF,FW",1033.0,0.0,3.0,,3.0
Sebastian Langkamp,Werder Bremen,29.0,DF,411.0,0.0,0.0,,2.5
Fabian Johnson,M'Gladbach,29.0,"MF,FW",465.0,1.0,0.0,,4.5
Christoph Kramer,M'Gladbach,26.0,MF,2151.0,3.0,0.0,,12.0
Niklas Moisander,Werder Bremen,31.0,DF,2250.0,2.0,0.0,,2.5
Reece Oxford,M'Gladbach,18.0,"DF,MF",463.0,0.0,0.0,,5.0
Raffael,M'Gladbach,32.0,FW,2071.0,9.0,1.0,,4.0
Tobias Sippel,M'Gladbach,29.0,GK,435.0,0.0,0.0,,0.075
Yann Sommer,M'Gladbach,28.0,GK,2625.0,0.0,0.0,,8.0
Lars Stindl,M'Gladbach,28.0,"FW,MF",2727.0,6.0,3.0,,18.0
Tobias Strobl,M'Gladbach,27.0,MF,115.0,0.0,1.0,,2.0
Ibrahima Traoré,M'Gladbach,29.0,"MF,FW",201.0,0.0,0.0,,3.5
Gianluca Mancini,Atalanta,21.0,DF,684.0,1.0,0.0,,2.0
Julio Villalba,M'Gladbach,18.0,"DF,MF",8.0,0.0,0.0,,0.075
Oscar Wendt,M'Gladbach,31.0,DF,2457.0,1.0,1.0,,2.5
Denis Zakaria,M'Gladbach,20.0,MF,2296.0,2.0,1.0,,20.0
Ignazio Abate,Milan,30.0,DF,1057.0,1.0,0.0,,3.0
Luca Antonelli,Milan,30.0,"DF,MF",144.0,0.0,0.0,,2.0
Lucas Biglia,Milan,31.0,MF,2039.0,1.0,0.0,,15.0
David Zurutuza,Real Sociedad,31.0,MF,2236.0,0.0,2.0,,3.0
Leandro Castán,Cagliari,30.0,DF,1141.0,0.0,1.0,,2.0
Fabio Borini,Milan,26.0,"FW,DF",1610.0,2.0,3.0,,7.0
Davide Calabria,Milan,20.0,DF,1564.0,1.0,2.0,,13.0
Andrea Conti,Milan,23.0,DF,157.0,0.0,0.0,,15.0
Patrick Cutrone,Milan,19.0,FW,1503.0,10.0,1.0,,23.0
Gianluigi Donnarumma,Milan,18.0,GK,3420.0,0.0,0.0,,40.0
Valerio Verre,Sampdoria,23.0,MF,360.0,0.0,1.0,,3.0
Manuel Locatelli,Milan,19.0,MF,684.0,0.0,0.0,,8.0
Jonas Martin,Strasbourg,27.0,"MF,FW",3024.0,4.0,1.0,,3.0
Riccardo Montolivo,Milan,32.0,MF,1087.0,1.0,1.0,,1.5
Luca Ceppitelli,Cagliari,27.0,DF,2227.0,3.0,0.0,,2.0
Ricardo Rodríguez,Milan,24.0,DF,3005.0,1.0,0.0,,15.0
Wesley Lautoa,Dijon,29.0,"DF,MF",621.0,0.0,0.0,,2.0
André Silva,Milan,21.0,FW,940.0,2.0,1.0,,22.0
Suso,Milan,23.0,FW,2830.0,6.0,6.0,,35.0
Emanuele Torrasi,Milan,18.0,MF,6.0,0.0,0.0,,0.005
Anaitz Arbilla,Eibar,30.0,DF,2416.0,2.0,1.0,,2.0
Keita Baldé,Monaco,22.0,"FW,MF",1470.0,8.0,5.0,,30.0
Diego Benaglio,Monaco,33.0,GK,225.0,0.0,0.0,,1.0
Gabriel Boschilia,Monaco,21.0,"FW,MF",85.0,0.0,0.0,,4.5
Guido Carrillo,Monaco,26.0,"FW,MF",426.0,4.0,0.0,,15.0
Adama Diakhaby,Monaco,21.0,"FW,MF",851.0,2.0,2.0,,5.0
Fabinho,Monaco,23.0,MF,3060.0,7.0,3.0,,45.0
Rachid Ghezzal,Monaco,25.0,"FW,MF",987.0,2.0,2.0,,4.0
Alejandro Arribas,La Coruña,28.0,DF,270.0,0.0,0.0,,2.0
Chema,Levante,25.0,DF,2020.0,1.0,0.0,,2.0
Jorge,Monaco,21.0,DF,1919.0,1.0,2.0,,12.0
Sergio Postigo,Levante,28.0,DF,2424.0,1.0,0.0,,2.0
Thomas Lemar,Monaco,21.0,"MF,FW",2377.0,2.0,6.0,,65.0
Rony Lopes,Monaco,21.0,"FW,MF",2532.0,15.0,6.0,,28.0
Kylian Mbappé,Monaco,18.0,"FW,MF",74.0,0.0,0.0,,120.0
Jordi Mboula,Monaco,18.0,"MF,FW",31.0,1.0,0.0,,4.0
Andy King,Swansea City,28.0,MF,715.0,2.0,1.0,,3.0
Yann Bodiger,Toulouse,22.0,"MF,FW",227.0,0.0,0.0,,3.0
Kévin N'Doram,Monaco,21.0,"MF,DF",722.0,0.0,0.0,,6.0
Pietro Pellegri,Monaco,16.0,"FW,MF",25.0,0.0,0.0,,8.0
Júnior Alonso,Lille,24.0,DF,2782.0,2.0,0.0,,2.0
Allan Saint-Maximin,Monaco,20.0,"MF,FW",16.0,0.0,0.0,,20.0
Julien Serrano,Monaco,19.0,DF,280.0,0.0,0.0,,2.0
Djibril Sidibé,Monaco,25.0,DF,2153.0,2.0,4.0,,23.0
Seydou Sy,Monaco,21.0,GK,256.0,0.0,0.0,,0.075
Moussa Sylla,Monaco,17.0,FW,304.0,2.0,1.0,,3.0
Rémi Walter,Troyes,22.0,MF,997.0,0.0,0.0,,3.0
Almamy Touré,Monaco,21.0,DF,1248.0,1.0,0.0,,8.0
Chris Brunt,West Brom,32.0,"MF,DF",1920.0,0.0,7.0,,3.0
Ruben Aguilar,Montpellier,24.0,"DF,MF",2459.0,0.0,3.0,,6.0
Kévin Bérigaud,Montpellier,29.0,"MF,FW",271.0,0.0,0.0,,0.075
Souleymane Camara,Montpellier,34.0,FW,934.0,2.0,1.0,,0.025
Diego González,Málaga,22.0,DF,1427.0,1.0,0.0,,2.0
Leon Balogun,Mainz 05,29.0,DF,1173.0,0.0,0.0,,2.0
Keagan Dolly,Montpellier,24.0,"FW,MF",880.0,1.0,1.0,,1.5
Paul Lasne,Montpellier,28.0,MF,3064.0,1.0,3.0,,2.5
Benjamin Lecomte,Montpellier,26.0,GK,3420.0,0.0,0.0,,6.0
Isaac Mbenza,Montpellier,21.0,"FW,MF",2094.0,8.0,2.0,,3.5
Andrei Girotto,Nantes,25.0,MF,1520.0,1.0,1.0,,2.0
Nordi Mukiele,Montpellier,19.0,DF,2791.0,0.0,1.0,,14.0
Casimir Ninga,Montpellier,24.0,"FW,MF",1286.0,1.0,0.0,,1.5
Ambroise Oyongo,Montpellier,26.0,MF,201.0,0.0,0.0,,0.075
Facundo Píriz,Montpellier,27.0,MF,806.0,0.0,0.0,,1.5
Morgan Poaty,Montpellier,20.0,MF,171.0,0.0,0.0,,0.025
Jérôme Roussillon,Montpellier,24.0,"DF,MF",1882.0,3.0,2.0,,8.0
Junior Sambia,Montpellier,20.0,MF,1542.0,1.0,5.0,,2.5
Stéphane Sessègnon,Montpellier,33.0,MF,985.0,1.0,1.0,,0.07
Giovanni Sio,Montpellier,28.0,FW,2194.0,10.0,3.0,,3.5
Ellyes Skhiri,Montpellier,22.0,MF,3048.0,4.0,0.0,,10.0
David Alcibiade,Nantes,25.0,DF,208.0,0.0,0.0,,0.02
Francesco Vicari,SPAL,22.0,DF,2850.0,0.0,0.0,,2.0
Yacine Bammou,Nantes,25.0,"MF,FW",727.0,3.0,0.0,,1.5
Younès Kaboul,Watford,31.0,DF,150.0,0.0,0.0,,2.0
Kalifa Coulibaly,Nantes,25.0,FW,341.0,1.0,1.0,,3.0
Lamine Sané,Werder Bremen,30.0,DF,786.0,1.0,0.0,,2.0
Maxime Dupé,Nantes,24.0,GK,90.0,0.0,0.0,,0.08
Najib Gandi,Nantes,23.0,"MF,FW",96.0,0.0,0.0,,0.02
Yassine El Ghanassy,Nantes,27.0,"FW,MF",646.0,0.0,0.0,,1.5
Guillaume Gillet,Nantes,33.0,MF,17.0,0.0,0.0,,0.08
José Fonte,West Ham,33.0,DF,688.0,0.0,1.0,,2.0
Jules Iloki,Nantes,25.0,"MF,FW",1415.0,0.0,0.0,,1.25
Joris Kayembe,Nantes,22.0,"FW,MF",89.0,0.0,0.0,,1.0
Augusto Fernández,Atlético Madrid,31.0,"MF,FW",110.0,0.0,0.0,,2.5
Enock Kwateng,Nantes,20.0,DF,90.0,0.0,0.0,,0.06
Lucas Lima,Nantes,25.0,"DF,FW",2657.0,2.0,3.0,,4.5
Andrew Surman,Bournemouth,30.0,MF,1856.0,2.0,5.0,,2.5
Préjuce Nakoulma,Nantes,30.0,FW,1148.0,3.0,0.0,,2.5
Santy Ngom,Nantes,24.0,"FW,MF",466.0,1.0,0.0,,0.05
Víctor Laguardia,Alavés,27.0,DF,1530.0,2.0,0.0,,1.8
Samuel Bastien,Chievo,20.0,"MF,FW",1355.0,1.0,0.0,,2.5
Emiliano Sala,Nantes,26.0,FW,3032.0,12.0,3.0,,12.0
Adrien Thomasson,Nantes,23.0,"MF,FW",2582.0,5.0,3.0,,8.0
Abdoulaye Touré,Nantes,23.0,MF,2809.0,1.0,1.0,,8.0
Thomas Heurtaux,Hellas Verona,29.0,DF,1392.0,0.0,0.0,,1.8
Patric,Lazio,24.0,"DF,MF",592.0,0.0,0.0,,1.8
Ahmad Benali,Crotone,25.0,MF,811.0,1.0,1.0,,2.5
José Callejón,Napoli,30.0,FW,3238.0,10.0,9.0,,24.0
Unai Bustinza,Leganés,25.0,DF,1638.0,2.0,0.0,,1.8
Amadou Diawara,Napoli,20.0,MF,655.0,1.0,0.0,,18.0
Faouzi Ghoulam,Napoli,26.0,DF,985.0,2.0,2.0,,25.0
Emanuele Giaccherini,Napoli,32.0,FW,64.0,0.0,0.0,,1.0
Elseid Hysaj,Napoli,23.0,DF,3125.0,0.0,1.0,,25.0
Lorenzo Insigne,Napoli,26.0,FW,3090.0,8.0,11.0,,60.0
Jorginho,Napoli,25.0,MF,2650.0,2.0,3.0,,50.0
Guillermo Maripán,Alavés,23.0,DF,1531.0,0.0,0.0,,1.5
Christian Maggio,Napoli,35.0,DF,641.0,0.0,0.0,,0.05
Dries Mertens,Napoli,30.0,FW,3002.0,18.0,7.0,,30.0
Arkadiusz Milik,Napoli,23.0,"FW,MF",448.0,5.0,1.0,,20.0
Adam Ounas,Napoli,20.0,"FW,MF",96.0,0.0,0.0,,4.5
Pepe Reina,Napoli,34.0,GK,3330.0,0.0,0.0,,1.0
Gonzalo Escalante,Eibar,24.0,MF,1574.0,1.0,0.0,,2.5
Mário Rui,Napoli,26.0,DF,2087.0,2.0,2.0,,14.0
Luigi Sepe,Napoli,26.0,GK,90.0,0.0,0.0,,1.0
Danilo Avelar,Amiens,28.0,"DF,FW",1727.0,1.0,0.0,,1.5
Rolando Aarons,Newcastle Utd,21.0,"FW,MF",139.0,0.0,0.0,,0.07
Christian Atsu,Newcastle Utd,25.0,"MF,FW",1784.0,2.0,2.0,,6.0
Ismaël Traoré,Angers,30.0,DF,2855.0,3.0,0.0,,1.5
Karl Darlow,Newcastle Utd,26.0,GK,900.0,0.0,0.0,,4.5
Jonathan de Guzmán,Eint Frankfurt,29.0,MF,1092.0,0.0,3.0,,2.5
Paul Dummett,Newcastle Utd,25.0,DF,1602.0,0.0,0.0,,3.5
Rob Elliot,Newcastle Utd,31.0,GK,1440.0,0.0,0.0,,1.5
Jesús Gámez,Newcastle Utd,32.0,DF,98.0,0.0,0.0,,2.0
Dwight Gayle,Newcastle Utd,26.0,FW,1958.0,6.0,3.0,,10.0
Isaac Hayden,Newcastle Utd,22.0,MF,1374.0,1.0,0.0,,7.0
Joselu,Newcastle Utd,27.0,FW,1712.0,4.0,1.0,,4.0
Kenedy,Newcastle Utd,21.0,"MF,FW",1023.0,2.0,2.0,,10.0
Marco Friedl,Bayern Munich,19.0,DF,45.0,0.0,0.0,,1.5
Simone Romagnoli,Bologna,27.0,DF,557.0,0.0,0.0,,1.5
Javier Manquillo,Newcastle Utd,23.0,DF,1758.0,0.0,1.0,,5.0
Nenad Tomović,Chievo,29.0,DF,2301.0,0.0,0.0,,1.5
Fayçal Fajr,Getafe,28.0,"MF,FW",2387.0,1.0,2.0,,2.5
Jacob Murphy,Newcastle Utd,22.0,"FW,MF",1148.0,1.0,1.0,,7.0
Ayoze Pérez,Newcastle Utd,24.0,"MF,FW",2492.0,8.0,5.0,,10.0
Matt Ritchie,Newcastle Utd,27.0,"MF,FW",2804.0,3.0,5.0,,12.0
Henri Saivet,Newcastle Utd,26.0,MF,83.0,1.0,0.0,,2.0
Lewis Holtby,Hamburger SV,26.0,"MF,FW",1196.0,6.0,0.0,,2.5
Islam Slimani,Newcastle Utd,29.0,FW,132.0,0.0,0.0,,18.0
DeAndre Yedlin,Newcastle Utd,24.0,DF,2845.0,0.0,2.0,,8.0
Mario Balotelli,Nice,26.0,FW,2272.0,18.0,1.0,,24.0
Walter Benítez,Nice,24.0,GK,2520.0,0.0,0.0,,3.5
Patrick Burner,Nice,21.0,DF,897.0,0.0,0.0,,2.0
Yoan Cardinale,Nice,23.0,GK,900.0,0.0,0.0,,3.0
Racine Coly,Nice,21.0,DF,617.0,0.0,0.0,,2.5
Philip Billing,Huddersfield,21.0,MF,764.0,0.0,0.0,,2.5
Phil Jagielka,Everton,34.0,DF,2065.0,0.0,0.0,,1.5
Valentin Eysseric,Nice,25.0,"FW,MF",90.0,0.0,0.0,,5.0
Christophe Jallet,Nice,33.0,DF,1173.0,0.0,0.0,,0.05
Yaya Touré,Manchester City,34.0,MF,236.0,0.0,2.0,,2.5
Mickaël Le Bihan,Nice,27.0,"FW,MF",106.0,0.0,0.0,,0.09
Nenad Tomović,Fiorentina,29.0,DF,135.0,0.0,0.0,,1.5
Jean-Victor Makengo,Nice,19.0,"FW,MF",246.0,0.0,0.0,,2.5
Charlie Adam,Stoke City,31.0,MF,411.0,0.0,0.0,,2.5
Vincent Marcel,Nice,20.0,FW,48.0,0.0,0.0,,0.06
Alex Ferrari,Hellas Verona,23.0,DF,2136.0,1.0,0.0,,1.5
Nampalys Mendy,Nice,25.0,MF,964.0,0.0,1.0,,5.0
Romain Perraud,Nice,19.0,MF,1.0,0.0,0.0,,0.015
Ihsan Sacko,Nice,20.0,FW,257.0,0.0,0.0,,2.0
Allan Saint-Maximin,Nice,20.0,"FW,MF",2253.0,3.0,5.0,,20.0
Michael Hefele,Huddersfield,26.0,DF,33.0,0.0,0.0,,1.5
Wesley Sneijder,Nice,33.0,"MF,FW",399.0,0.0,1.0,,4.0
Arnaud Souquet,Nice,25.0,DF,2415.0,0.0,3.0,,4.5
Bassem Srarfi,Nice,20.0,"FW,MF",870.0,3.0,1.0,,3.0
Romain Amalfitano,Dijon,27.0,MF,2703.0,0.0,1.0,,2.0
Dani Alves,Paris S-G,34.0,DF,2065.0,1.0,4.0,,4.0
Alphonse Areola,Paris S-G,24.0,GK,3060.0,0.0,0.0,,15.0
Yuri Berchiche,Paris S-G,27.0,DF,1715.0,2.0,3.0,,17.0
Edinson Cavani,Paris S-G,30.0,FW,2581.0,28.0,5.0,,60.0
Ángel Di María,Paris S-G,29.0,FW,2108.0,11.0,7.0,,40.0
Lassana Diarra,Paris S-G,32.0,MF,606.0,0.0,0.0,,2.5
Julian Draxler,Paris S-G,23.0,"MF,FW",1702.0,4.0,5.0,,35.0
Gonçalo Guedes,Paris S-G,20.0,FW,5.0,0.0,0.0,,40.0
Raúl Albentosa,La Coruña,28.0,DF,1747.0,1.0,0.0,,1.5
Layvin Kurzawa,Paris S-G,24.0,DF,1705.0,2.0,2.0,,20.0
Marc Stendera,Eint Frankfurt,21.0,MF,372.0,0.0,0.0,,2.0
Pedro Bigas,Las Palmas,26.0,DF,893.0,0.0,0.0,,1.5
Stephane Omeonga,Genoa,21.0,"MF,DF",797.0,0.0,0.0,,2.0
Kylian Mbappé,Paris S-G,18.0,FW,2095.0,13.0,9.0,,120.0
Thomas Meunier,Paris S-G,25.0,DF,1577.0,4.0,3.0,,15.0
Thiago Motta,Paris S-G,34.0,MF,1155.0,1.0,1.0,,1.0
Lucas Moura,Paris S-G,24.0,FW,76.0,1.0,1.0,,28.0
Neymar,Paris S-G,25.0,"FW,MF",1797.0,19.0,13.0,,180.0
Christopher Nkunku,Paris S-G,19.0,"FW,MF",633.0,4.0,0.0,,10.0
Javier Pastore,Paris S-G,28.0,"MF,FW",1346.0,4.0,4.0,,15.0
Pedro Mosquera,La Coruña,29.0,MF,1395.0,0.0,2.0,,2.0
Ezequiel Muñoz,Leganés,26.0,DF,1406.0,0.0,1.0,,1.5
Kevin Trapp,Paris S-G,27.0,GK,360.0,0.0,0.0,,8.0
Recio,Málaga,26.0,MF,1835.0,1.0,2.0,,2.0
Timothy Weah,Paris S-G,17.0,FW,124.0,0.0,0.0,,1.0
Jean-Kévin Augustin,RB Leipzig,20.0,FW,1266.0,9.0,5.0,,20.0
Bernardo,RB Leipzig,22.0,DF,1350.0,1.0,1.0,,6.0
Bruma,RB Leipzig,22.0,"MF,FW",1611.0,4.0,2.0,,12.5
Erick Cabaco,Levante,22.0,DF,1039.0,0.0,0.0,,1.5
Diego Demme,RB Leipzig,25.0,MF,2284.0,0.0,3.0,,9.0
Emil Forsberg,RB Leipzig,25.0,"MF,FW",1370.0,2.0,2.0,,25.0
Péter Gulácsi,RB Leipzig,27.0,GK,2970.0,0.0,0.0,,8.0
Marcel Halstenberg,RB Leipzig,25.0,DF,1178.0,2.0,2.0,,8.0
Stefan Ilsanker,RB Leipzig,28.0,"DF,MF",1289.0,0.0,1.0,,4.5
Arnaud Lusamba,Nice,20.0,MF,162.0,0.0,0.0,,2.0
Luca Rizzo,SPAL,25.0,MF,488.0,2.0,0.0,,2.0
Darren Fletcher,Stoke City,33.0,MF,2219.0,1.0,1.0,,2.0
Ignasi Miquel,Málaga,24.0,DF,1772.0,0.0,0.0,,1.5
Dória,Marseille,22.0,DF,77.0,0.0,0.0,,1.5
Dimitri Liénard,Strasbourg,29.0,MF,2601.0,5.0,5.0,,2.0
Ademola Lookman,RB Leipzig,19.0,"MF,FW",574.0,5.0,3.0,,12.0
Yvon Mvogo,RB Leipzig,23.0,GK,90.0,0.0,0.0,,3.0
Fallou Diagne,Metz,27.0,"DF,MF",2240.0,1.0,1.0,,1.5
Yussuf Poulsen,RB Leipzig,23.0,FW,1664.0,4.0,2.0,,10.0
Afriyie Acquah,Torino,25.0,MF,951.0,1.0,0.0,,2.0
Benno Schmitz,RB Leipzig,22.0,DF,82.0,0.0,0.0,,1.0
Dante,Nice,33.0,DF,2920.0,1.0,0.0,,1.5
Timo Werner,RB Leipzig,21.0,FW,2494.0,13.0,7.0,,60.0
Marco Asensio,Real Madrid,21.0,"FW,MF",1845.0,6.0,4.0,,75.0
Gareth Bale,Real Madrid,28.0,"FW,MF",1794.0,16.0,4.0,,90.0
Karim Benzema,Real Madrid,29.0,FW,2149.0,5.0,9.0,,40.0
Casemiro,Real Madrid,25.0,MF,2589.0,5.0,3.0,,60.0
Kiko Casilla,Real Madrid,30.0,GK,900.0,0.0,0.0,,6.0
Somália,Toulouse,28.0,"MF,FW",2001.0,1.0,0.0,,2.0
Achraf Hakimi,Real Madrid,18.0,DF,758.0,2.0,1.0,,5.0
Theo Hernández,Real Madrid,19.0,DF,962.0,0.0,1.0,,15.0
Isco,Real Madrid,25.0,"MF,FW",1766.0,7.0,5.0,,75.0
Álvaro Medrán,Alavés,23.0,"MF,FW",953.0,2.0,0.0,,1.8
Marcos Llorente,Real Madrid,22.0,MF,554.0,0.0,0.0,,12.0
Marcelo,Real Madrid,29.0,DF,2262.0,2.0,6.0,,60.0
Borja Mayoral,Real Madrid,20.0,FW,349.0,3.0,1.0,,7.5
Keylor Navas,Real Madrid,30.0,GK,2430.0,0.0,0.0,,18.0
Florentin Pogba,Saint-Étienne,26.0,DF,321.0,0.0,0.0,,1.5
Cristiano Ronaldo,Real Madrid,32.0,FW,2288.0,26.0,5.0,,100.0
Joachim Andersen,Sampdoria,21.0,DF,546.0,0.0,0.0,,1.5
Matías Silvestre,Sampdoria,32.0,DF,3060.0,1.0,0.0,,1.5
Lucas Vázquez,Real Madrid,26.0,"MF,FW",1688.0,4.0,7.0,,25.0
Luca Zidane,Real Madrid,19.0,GK,90.0,0.0,0.0,,0.03
Imanol Agirretxe,Real Sociedad,30.0,FW,238.0,0.0,0.0,,1.0
Miguel Ángel Moyá,Real Sociedad,33.0,GK,763.0,0.0,0.0,,2.0
Jon Bautista,Real Sociedad,22.0,"FW,MF",188.0,1.0,0.0,,2.0
Sergio Canales,Real Sociedad,26.0,"MF,FW",1934.0,4.0,5.0,,5.0
Bakary Koné,Strasbourg,29.0,DF,2462.0,1.0,0.0,,1.5
Andoni Gorosabel,Real Sociedad,20.0,DF,76.0,0.0,0.0,,1.0
Sebastián Cristóforo,Fiorentina,23.0,MF,268.0,0.0,0.0,,1.8
Asier Illarramendi,Real Sociedad,27.0,MF,3163.0,7.0,5.0,,20.0
Adnan Januzaj,Real Sociedad,22.0,"FW,MF",1566.0,3.0,5.0,,12.0
Willian José,Real Sociedad,25.0,FW,2763.0,15.0,4.0,,25.0
Juanmi,Real Sociedad,24.0,"FW,MF",1489.0,8.0,2.0,,7.5
Alberto de la Bella,Real Sociedad,31.0,DF,1526.0,0.0,1.0,,1.2
Kevin Bonifazi,Torino,21.0,"DF,FW",408.0,0.0,0.0,,1.5
Carlos Martínez,Real Sociedad,31.0,DF,3.0,0.0,0.0,,0.05
Molla Wagué,Udinese,26.0,DF,57.0,0.0,0.0,,1.5
Adrian Mariappa,Watford,30.0,DF,2210.0,0.0,0.0,,1.5
Molla Wagué,Watford,26.0,DF,438.0,1.0,0.0,,1.5
Álvaro Odriozola,Real Sociedad,21.0,DF,2920.0,0.0,4.0,,25.0
Mikel Oyarzabal,Real Sociedad,20.0,"FW,MF",2767.0,12.0,5.0,,35.0
Gaku Shibasaki,Getafe,25.0,"MF,FW",994.0,1.0,0.0,,1.8
Luca Mazzitelli,Sassuolo,21.0,MF,1017.0,0.0,1.0,,1.8
Kévin Rodrigues,Real Sociedad,23.0,DF,1638.0,1.0,2.0,,2.0
Carlos Vela,Real Sociedad,28.0,"FW,MF",393.0,1.0,0.0,,8.5
Igor Zubeldia,Real Sociedad,20.0,MF,1589.0,1.0,2.0,,5.0
Álvaro Medrán,Valencia,23.0,MF,72.0,0.0,0.0,,1.8
Morgan Amalfitano,Rennes,32.0,MF,747.0,0.0,0.0,,0.05
